Timestamp,Open,High,Low,Close,Volume
2012-12-14 17:00:00,1.04061,1.0425,1.04057,1.04164,4376
2012-12-14 18:00:00,1.04177,1.04267,1.04173,1.04256,2050
2012-12-14 19:00:00,1.04256,1.04276,1.04152,1.04162,2099
2012-12-14 20:00:00,1.04162,1.04198,1.04108,1.04137,3084
2012-12-14 21:00:00,1.04134,1.04184,1.04059,1.04116,2286
2012-12-16 22:00:00,1.04047,1.04071,1.03861,1.04015,2013
2012-12-16 23:00:00,1.04016,1.04198,1.04002,1.04023,1964
2012-12-17 00:00:00,1.04026,1.04066,1.03939,1.03962,2295
2012-12-17 01:00:00,1.03962,1.04,1.03941,1.03956,3004
2012-12-17 02:00:00,1.03956,1.03958,1.03879,1.03911,1638
2012-12-17 03:00:00,1.03911,1.03934,1.03883,1.03934,847
2012-12-17 04:00:00,1.03933,1.03958,1.03902,1.03922,1053
2012-12-17 05:00:00,1.0392,1.03955,1.03884,1.03894,1012
2012-12-17 06:00:00,1.03894,1.03912,1.03825,1.03896,1858
2012-12-17 07:00:00,1.03895,1.03922,1.03861,1.0391,3274
2012-12-17 08:00:00,1.03908,1.04017,1.03897,1.03998,4157
2012-12-17 09:00:00,1.03998,1.04047,1.03934,1.03997,3090
2012-12-17 10:00:00,1.03995,1.04122,1.03988,1.04072,2755
2012-12-17 11:00:00,1.04076,1.04077,1.04003,1.04027,2898
2012-12-17 12:00:00,1.04027,1.0407,1.04001,1.04018,2464
2012-12-17 13:00:00,1.04017,1.04023,1.03777,1.0378,3803
2012-12-17 14:00:00,1.03774,1.03798,1.03722,1.03777,4172
2012-12-17 15:00:00,1.0378,1.03804,1.03666,1.03757,5014
2012-12-17 16:00:00,1.03761,1.03915,1.03759,1.03791,4277
2012-12-17 17:00:00,1.03791,1.03853,1.03752,1.03832,2041
2012-12-17 18:00:00,1.03838,1.0384,1.03781,1.03801,1902
2012-12-17 19:00:00,1.03802,1.03836,1.03691,1.03781,2494
2012-12-17 20:00:00,1.03786,1.03808,1.03721,1.03747,1824
2012-12-17 21:00:00,1.0375,1.03826,1.03717,1.03764,1892
2012-12-17 22:00:00,1.03763,1.03799,1.03715,1.03725,1365
2012-12-17 23:00:00,1.03725,1.03772,1.03716,1.03729,1623
2012-12-18 00:00:00,1.0373,1.03792,1.03671,1.03768,2618
2012-12-18 01:00:00,1.03766,1.03801,1.03724,1.03785,3305
2012-12-18 02:00:00,1.03785,1.03825,1.03723,1.03735,1927
2012-12-18 03:00:00,1.03735,1.03735,1.03621,1.03689,2540
2012-12-18 04:00:00,1.03689,1.03692,1.03636,1.03641,1552
2012-12-18 05:00:00,1.03641,1.03657,1.03577,1.03598,1699
2012-12-18 06:00:00,1.03594,1.03683,1.03592,1.03662,1720
2012-12-18 07:00:00,1.03656,1.03698,1.03626,1.03635,1667
2012-12-18 08:00:00,1.03635,1.03708,1.03592,1.03669,2688
2012-12-18 09:00:00,1.03669,1.03743,1.03645,1.03716,1748
2012-12-18 10:00:00,1.03714,1.03757,1.03637,1.03652,1879
2012-12-18 11:00:00,1.03658,1.03699,1.03624,1.03667,2438
2012-12-18 12:00:00,1.03666,1.03687,1.03616,1.0362,1928
2012-12-18 13:00:00,1.03618,1.03716,1.03593,1.03713,3382
2012-12-18 14:00:00,1.03713,1.03727,1.03577,1.03631,4306
2012-12-18 15:00:00,1.03628,1.03795,1.03625,1.03764,5687
2012-12-18 16:00:00,1.03764,1.0385,1.03701,1.03715,4907
2012-12-18 17:00:00,1.03715,1.03819,1.03697,1.0381,1987
2012-12-18 18:00:00,1.0381,1.03822,1.03717,1.03738,2005
2012-12-18 19:00:00,1.03738,1.03766,1.03706,1.03735,2181
2012-12-18 20:00:00,1.03735,1.03861,1.03733,1.03827,2093
2012-12-18 21:00:00,1.0383,1.03864,1.0379,1.03822,1989
2012-12-18 22:00:00,1.03817,1.03826,1.03689,1.03697,1354
2012-12-18 23:00:00,1.03694,1.0378,1.03662,1.03715,2197
2012-12-19 00:00:00,1.03715,1.03726,1.03652,1.0368,2226
2012-12-19 01:00:00,1.03677,1.03697,1.0361,1.03664,1704
2012-12-19 02:00:00,1.03667,1.03775,1.03654,1.03764,1764
2012-12-19 03:00:00,1.03764,1.03789,1.03714,1.03759,1456
2012-12-19 04:00:00,1.03759,1.03776,1.037,1.03739,1823
2012-12-19 05:00:00,1.03741,1.03764,1.03676,1.03693,1629
2012-12-19 06:00:00,1.03693,1.03712,1.03651,1.03693,1718
2012-12-19 07:00:00,1.03695,1.0379,1.03679,1.03753,2626
2012-12-19 08:00:00,1.03758,1.03766,1.03693,1.03733,2577
2012-12-19 09:00:00,1.03728,1.03747,1.0363,1.03695,4016
2012-12-19 10:00:00,1.037,1.03735,1.0357,1.03597,2838
2012-12-19 11:00:00,1.03603,1.03678,1.0344,1.03463,3740
2012-12-19 12:00:00,1.03463,1.03607,1.0346,1.03561,2585
2012-12-19 13:00:00,1.03558,1.03647,1.03501,1.03531,3831
2012-12-19 14:00:00,1.0353,1.03615,1.03507,1.03536,3375
2012-12-19 15:00:00,1.03537,1.03642,1.03524,1.03561,4910
2012-12-19 16:00:00,1.03562,1.03613,1.03526,1.03562,3450
2012-12-19 17:00:00,1.03564,1.0369,1.03533,1.03654,3333
2012-12-19 18:00:00,1.03651,1.03666,1.03552,1.03568,2660
2012-12-19 19:00:00,1.03566,1.03622,1.03539,1.0362,3024
2012-12-19 20:00:00,1.03617,1.03671,1.03575,1.03646,2405
2012-12-19 21:00:00,1.03643,1.03651,1.03563,1.03611,3023
2012-12-19 22:00:00,1.03617,1.0364,1.03552,1.03615,2005
2012-12-19 23:00:00,1.03616,1.03627,1.03524,1.03591,2670
2012-12-20 00:00:00,1.03587,1.03605,1.03565,1.03591,2288
2012-12-20 01:00:00,1.03592,1.036,1.03501,1.03502,2154
2012-12-20 02:00:00,1.03502,1.03612,1.03487,1.03602,2027
2012-12-20 03:00:00,1.03602,1.03622,1.03507,1.03536,1951
2012-12-20 04:00:00,1.03533,1.03662,1.03508,1.03653,2434
2012-12-20 05:00:00,1.03653,1.03733,1.03613,1.03733,2375
2012-12-20 06:00:00,1.03733,1.03733,1.03636,1.03666,1717
2012-12-20 07:00:00,1.03665,1.03709,1.03623,1.0367,1926
2012-12-20 08:00:00,1.03673,1.03724,1.03661,1.03721,2721
2012-12-20 09:00:00,1.0372,1.0376,1.03699,1.03745,2382
2012-12-20 10:00:00,1.03745,1.0382,1.03701,1.03802,2202
2012-12-20 11:00:00,1.03806,1.03828,1.03737,1.03762,2187
2012-12-20 12:00:00,1.0376,1.03807,1.03708,1.03716,2357
2012-12-20 13:00:00,1.03714,1.03762,1.03549,1.03577,6428
2012-12-20 14:00:00,1.03576,1.03645,1.03473,1.03609,6235
2012-12-20 15:00:00,1.03614,1.03692,1.03427,1.03537,7875
2012-12-20 16:00:00,1.03534,1.03564,1.03454,1.03549,4730
2012-12-20 17:00:00,1.03552,1.03589,1.03471,1.03534,2885
2012-12-20 18:00:00,1.03544,1.0359,1.03521,1.03536,3231
2012-12-20 19:00:00,1.03533,1.03542,1.03477,1.03516,2047
2012-12-20 20:00:00,1.03516,1.0353,1.03467,1.03516,2810
2012-12-20 21:00:00,1.03518,1.03542,1.03501,1.03521,1628
2012-12-20 22:00:00,1.03514,1.03542,1.03481,1.03481,859
