Timestamp,Open,High,Low,Close,Volume
2012-12-14 17:00:00,0.84453,0.84757,0.84449,0.8466,5023
2012-12-14 18:00:00,0.84662,0.84685,0.84631,0.84681,2567
2012-12-14 19:00:00,0.84681,0.84705,0.84561,0.84562,2855
2012-12-14 20:00:00,0.84562,0.84598,0.84447,0.8452,3533
2012-12-14 21:00:00,0.84519,0.84625,0.84512,0.84623,1358
2012-12-16 22:00:00,0.84611,0.84731,0.8453,0.84658,2088
2012-12-16 23:00:00,0.84655,0.84739,0.84544,0.8455,3471
2012-12-17 00:00:00,0.8455,0.84603,0.8452,0.84579,3724
2012-12-17 01:00:00,0.84576,0.84675,0.8456,0.84576,2766
2012-12-17 02:00:00,0.84574,0.84594,0.84426,0.84454,2203
2012-12-17 03:00:00,0.84454,0.84455,0.84348,0.84396,1725
2012-12-17 04:00:00,0.84395,0.84421,0.84358,0.84399,1544
2012-12-17 05:00:00,0.84399,0.84444,0.84375,0.84428,2019
2012-12-17 06:00:00,0.84429,0.84436,0.84307,0.84307,1563
2012-12-17 07:00:00,0.84306,0.84375,0.84301,0.84361,2153
2012-12-17 08:00:00,0.8436,0.84431,0.84347,0.84392,4103
2012-12-17 09:00:00,0.84392,0.84455,0.84365,0.84452,3789
2012-12-17 10:00:00,0.84452,0.84454,0.84306,0.84391,3148
2012-12-17 11:00:00,0.84391,0.84402,0.8434,0.84385,2164
2012-12-17 12:00:00,0.84385,0.8439,0.84251,0.84336,2715
2012-12-17 13:00:00,0.84335,0.8442,0.84321,0.84324,2974
2012-12-17 14:00:00,0.84325,0.84441,0.84302,0.84437,3341
2012-12-17 15:00:00,0.84437,0.84496,0.84363,0.8444,4730
2012-12-17 16:00:00,0.8444,0.84506,0.84409,0.84422,3810
2012-12-17 17:00:00,0.84421,0.84435,0.84377,0.84385,2192
2012-12-17 18:00:00,0.84385,0.84394,0.84338,0.84357,2143
2012-12-17 19:00:00,0.84358,0.8441,0.84341,0.84407,2543
2012-12-17 20:00:00,0.84407,0.84449,0.84387,0.84436,2376
2012-12-17 21:00:00,0.84436,0.84516,0.84391,0.84485,1728
2012-12-17 22:00:00,0.84485,0.84526,0.84343,0.84421,1296
2012-12-17 23:00:00,0.84417,0.84456,0.84416,0.84432,1645
2012-12-18 00:00:00,0.84432,0.84462,0.84383,0.84398,3397
2012-12-18 01:00:00,0.84397,0.84468,0.84375,0.84458,3193
2012-12-18 02:00:00,0.84458,0.84514,0.84433,0.84433,2416
2012-12-18 03:00:00,0.84431,0.84439,0.84386,0.84413,2401
2012-12-18 04:00:00,0.84411,0.84429,0.84377,0.84377,1580
2012-12-18 05:00:00,0.84377,0.84389,0.84313,0.84322,1558
2012-12-18 06:00:00,0.84322,0.84385,0.84301,0.84328,1792
2012-12-18 07:00:00,0.84329,0.84338,0.84204,0.84247,3012
2012-12-18 08:00:00,0.84248,0.84333,0.84211,0.84329,2839
2012-12-18 09:00:00,0.84329,0.84367,0.84317,0.84359,2680
2012-12-18 10:00:00,0.84358,0.84386,0.84226,0.84227,2366
2012-12-18 11:00:00,0.84226,0.84241,0.84109,0.84121,3371
2012-12-18 12:00:00,0.84121,0.84131,0.84005,0.84094,3128
2012-12-18 13:00:00,0.84093,0.84189,0.8409,0.84119,3722
2012-12-18 14:00:00,0.84119,0.84183,0.8402,0.84091,4285
2012-12-18 15:00:00,0.84088,0.84336,0.8406,0.84319,5262
2012-12-18 16:00:00,0.84319,0.84359,0.84194,0.84196,4679
2012-12-18 17:00:00,0.84194,0.84288,0.84194,0.84254,3457
2012-12-18 18:00:00,0.84254,0.84256,0.84185,0.84191,3126
2012-12-18 19:00:00,0.84191,0.84226,0.84134,0.84212,2641
2012-12-18 20:00:00,0.8421,0.84266,0.84185,0.84226,2771
2012-12-18 21:00:00,0.84223,0.84242,0.84113,0.84139,2619
2012-12-18 22:00:00,0.84137,0.84226,0.83947,0.83959,1907
2012-12-18 23:00:00,0.83959,0.84084,0.83954,0.84012,3517
2012-12-19 00:00:00,0.84012,0.84037,0.83883,0.83918,3629
2012-12-19 01:00:00,0.83921,0.83931,0.83775,0.83851,2833
2012-12-19 02:00:00,0.83854,0.83882,0.83839,0.83867,2359
2012-12-19 03:00:00,0.83865,0.83915,0.83834,0.83909,2625
2012-12-19 04:00:00,0.83909,0.83987,0.83895,0.83921,2542
2012-12-19 05:00:00,0.83923,0.8394,0.83889,0.83914,1764
2012-12-19 06:00:00,0.83913,0.83957,0.83904,0.83944,2293
2012-12-19 07:00:00,0.83944,0.84046,0.83933,0.84035,2561
2012-12-19 08:00:00,0.84036,0.8406,0.83933,0.83964,3610
2012-12-19 09:00:00,0.83963,0.83991,0.83854,0.83942,3833
2012-12-19 10:00:00,0.83946,0.84008,0.83688,0.83719,4593
2012-12-19 11:00:00,0.8372,0.83758,0.83656,0.83706,3755
2012-12-19 12:00:00,0.83706,0.83777,0.83697,0.83765,2636
2012-12-19 13:00:00,0.83765,0.8377,0.83566,0.83566,4043
2012-12-19 14:00:00,0.83566,0.83605,0.83496,0.83502,4988
2012-12-19 15:00:00,0.83502,0.83746,0.83479,0.83741,5592
2012-12-19 16:00:00,0.83737,0.8377,0.83639,0.83655,3901
2012-12-19 17:00:00,0.83654,0.83717,0.83621,0.83677,3058
2012-12-19 18:00:00,0.83673,0.83676,0.83626,0.83654,2833
2012-12-19 19:00:00,0.83652,0.83681,0.83582,0.83642,4278
2012-12-19 20:00:00,0.83642,0.83691,0.83628,0.83628,3880
2012-12-19 21:00:00,0.8363,0.83675,0.83314,0.83408,4806
2012-12-19 22:00:00,0.83402,0.83443,0.83293,0.83419,1948
2012-12-19 23:00:00,0.83419,0.83528,0.83391,0.83498,3285
2012-12-20 00:00:00,0.83503,0.83581,0.83428,0.83473,2686
2012-12-20 01:00:00,0.83472,0.83485,0.83403,0.83421,3030
2012-12-20 02:00:00,0.83421,0.83491,0.83411,0.83476,2693
2012-12-20 03:00:00,0.83476,0.83486,0.8339,0.83468,2129
2012-12-20 04:00:00,0.83468,0.83565,0.83439,0.8356,2747
2012-12-20 05:00:00,0.83559,0.83624,0.83501,0.83605,2288
2012-12-20 06:00:00,0.83603,0.83605,0.83552,0.83569,1667
2012-12-20 07:00:00,0.83565,0.83631,0.83562,0.83627,2130
2012-12-20 08:00:00,0.83628,0.83661,0.83573,0.83581,2769
2012-12-20 09:00:00,0.8358,0.83586,0.83525,0.83525,2331
2012-12-20 10:00:00,0.83525,0.83552,0.8347,0.83501,2427
2012-12-20 11:00:00,0.83501,0.83501,0.83375,0.83389,3465
2012-12-20 12:00:00,0.83388,0.83438,0.83363,0.83379,2422
2012-12-20 13:00:00,0.83381,0.83445,0.83326,0.83417,5878
2012-12-20 14:00:00,0.83417,0.83598,0.83348,0.83363,6438
2012-12-20 15:00:00,0.83387,0.83467,0.8318,0.83298,7413
2012-12-20 16:00:00,0.83301,0.83344,0.83241,0.83314,4354
2012-12-20 17:00:00,0.83314,0.83393,0.83311,0.83381,2956
2012-12-20 18:00:00,0.83383,0.83415,0.83322,0.83347,3032
2012-12-20 19:00:00,0.83346,0.83395,0.833,0.83384,1810
2012-12-20 20:00:00,0.83383,0.83408,0.83346,0.83382,2779
2012-12-20 21:00:00,0.83381,0.83417,0.83361,0.83375,2082
2012-12-20 22:00:00,0.83371,0.83455,0.83353,0.83365,1014
2012-12-20 23:00:00,0.83365,0.83426,0.8336,0.83388,3335
2012-12-21 00:00:00,0.83389,0.83396,0.83266,0.83305,2502
2012-12-21 01:00:00,0.83305,0.83305,0.82994,0.83091,6054
2012-12-21 02:00:00,0.83091,0.83103,0.83,0.83067,3467
2012-12-21 03:00:00,0.83064,0.83106,0.8302,0.83032,2319
2012-12-21 04:00:00,0.83031,0.83048,0.83004,0.83018,1865
2012-12-21 05:00:00,0.8302,0.83062,0.83018,0.83028,1399
2012-12-21 06:00:00,0.83028,0.83045,0.8299,0.83008,1922
2012-12-21 07:00:00,0.83007,0.83042,0.82823,0.82829,3617
2012-12-21 08:00:00,0.82826,0.82886,0.82767,0.82839,4362
2012-12-21 09:00:00,0.82836,0.82851,0.82454,0.8246,4614
2012-12-21 10:00:00,0.8246,0.82461,0.82308,0.82401,3244
2012-12-21 11:00:00,0.82401,0.82504,0.82332,0.82409,2634
2012-12-21 12:00:00,0.8241,0.82466,0.82393,0.82415,1972
2012-12-21 13:00:00,0.82414,0.82465,0.82353,0.82404,3900
2012-12-21 14:00:00,0.82404,0.82458,0.82251,0.8226,4691
2012-12-21 15:00:00,0.82259,0.82508,0.8223,0.82508,6378
