Timestamp,Open,High,Low,Close,Volume
2012-12-14 19:00:00,1.2977,1.29788,1.29731,1.29785,2469
2012-12-14 20:00:00,1.29788,1.29792,1.29726,1.29773,2117
2012-12-14 21:00:00,1.29771,1.29809,1.29694,1.29724,3242
2012-12-16 22:00:00,1.29867,1.30036,1.2978,1.29915,3749
2012-12-16 23:00:00,1.29915,1.29966,1.29723,1.29783,3170
2012-12-17 00:00:00,1.29781,1.29814,1.29713,1.29802,2978
2012-12-17 01:00:00,1.29802,1.29823,1.29712,1.29712,2852
2012-12-17 02:00:00,1.29711,1.29731,1.29666,1.29729,1137
2012-12-17 03:00:00,1.2973,1.29734,1.29686,1.29733,1049
2012-12-17 04:00:00,1.29733,1.29809,1.29703,1.2979,1449
2012-12-17 05:00:00,1.29789,1.29818,1.29704,1.29743,1512
2012-12-17 06:00:00,1.29743,1.2979,1.29694,1.29768,1909
2012-12-17 07:00:00,1.29768,1.29844,1.29701,1.29794,4617
2012-12-17 08:00:00,1.29794,1.29922,1.29762,1.29832,6222
2012-12-17 09:00:00,1.29833,1.29921,1.29779,1.29839,5471
2012-12-17 10:00:00,1.29841,1.30028,1.29791,1.29978,5706
2012-12-17 11:00:00,1.29979,1.30025,1.298,1.29819,4482
2012-12-17 12:00:00,1.29819,1.30059,1.29805,1.29996,4988
2012-12-17 13:00:00,1.29997,1.30038,1.29563,1.29595,6643
2012-12-17 14:00:00,1.29595,1.29661,1.2947,1.29636,6191
2012-12-17 15:00:00,1.29636,1.29682,1.29543,1.29551,6480
2012-12-17 16:00:00,1.2955,1.29702,1.29532,1.29596,5407
2012-12-17 17:00:00,1.29596,1.29663,1.29501,1.29503,3313
2012-12-17 18:00:00,1.29499,1.29644,1.29493,1.296,2831
2012-12-17 19:00:00,1.29599,1.29643,1.2945,1.29517,3287
2012-12-17 20:00:00,1.2952,1.29534,1.29428,1.29462,2289
2012-12-17 21:00:00,1.29462,1.29489,1.29433,1.2946,1504
2012-12-17 22:00:00,1.29461,1.29532,1.2943,1.29446,1598
2012-12-17 23:00:00,1.29443,1.29526,1.29443,1.29478,1557
2012-12-18 00:00:00,1.29476,1.29527,1.2946,1.29485,1680
2012-12-18 01:00:00,1.29485,1.29572,1.29473,1.29571,1967
2012-12-18 02:00:00,1.29571,1.29591,1.29514,1.29518,1501
2012-12-18 03:00:00,1.29514,1.29562,1.295,1.29535,1392
2012-12-18 04:00:00,1.29536,1.29551,1.2949,1.29532,1625
2012-12-18 05:00:00,1.29531,1.29561,1.29496,1.29543,1350
2012-12-18 06:00:00,1.29543,1.29602,1.29521,1.29579,1962
2012-12-18 07:00:00,1.29578,1.29584,1.29502,1.29539,3320
2012-12-18 08:00:00,1.29543,1.29606,1.29396,1.29605,5754
2012-12-18 09:00:00,1.29605,1.29676,1.29539,1.29632,4631
2012-12-18 10:00:00,1.29634,1.29794,1.29615,1.2978,5285
2012-12-18 11:00:00,1.2978,1.2984,1.29719,1.29796,4306
2012-12-18 12:00:00,1.29796,1.29868,1.29738,1.29745,3961
2012-12-18 13:00:00,1.29743,1.29839,1.29663,1.2975,6168
2012-12-18 14:00:00,1.29752,1.29844,1.29738,1.29804,5761
2012-12-18 15:00:00,1.29805,1.30114,1.29802,1.30079,7945
2012-12-18 16:00:00,1.3008,1.30337,1.30068,1.30287,9075
2012-12-18 17:00:00,1.30286,1.30375,1.30252,1.30354,4091
2012-12-18 18:00:00,1.30355,1.30447,1.30325,1.30372,4039
2012-12-18 19:00:00,1.30374,1.30379,1.30227,1.30255,4417
2012-12-18 20:00:00,1.30256,1.30361,1.30246,1.30322,2474
2012-12-18 21:00:00,1.30319,1.30409,1.30318,1.30384,2190
2012-12-18 22:00:00,1.30385,1.30419,1.3035,1.30381,1464
2012-12-18 23:00:00,1.3038,1.30549,1.30375,1.30455,2174
2012-12-19 00:00:00,1.30455,1.30502,1.30409,1.30456,2248
2012-12-19 01:00:00,1.30456,1.30497,1.30435,1.3049,1320
2012-12-19 02:00:00,1.30489,1.30765,1.30485,1.30722,2701
2012-12-19 03:00:00,1.30722,1.30759,1.30685,1.30687,1753
2012-12-19 04:00:00,1.30687,1.30717,1.30649,1.30701,1961
2012-12-19 05:00:00,1.30698,1.30716,1.30595,1.30651,1859
2012-12-19 06:00:00,1.30651,1.30651,1.30516,1.30557,2134
2012-12-19 07:00:00,1.30557,1.30569,1.30445,1.30512,4311
2012-12-19 08:00:00,1.30513,1.30564,1.30383,1.30496,5675
2012-12-19 09:00:00,1.30483,1.30804,1.30483,1.30773,9093
2012-12-19 10:00:00,1.30773,1.30932,1.30773,1.30857,6751
2012-12-19 11:00:00,1.30862,1.30905,1.30743,1.30757,5859
2012-12-19 12:00:00,1.30756,1.31102,1.30756,1.31017,6728
2012-12-19 13:00:00,1.31018,1.3128,1.30996,1.31195,7096
2012-12-19 14:00:00,1.31195,1.3132,1.31135,1.31244,6818
2012-12-19 15:00:00,1.31244,1.31255,1.30822,1.30825,8917
2012-12-19 16:00:00,1.30825,1.30944,1.30724,1.30728,6041
2012-12-19 17:00:00,1.30728,1.30848,1.3057,1.30775,5310
2012-12-19 18:00:00,1.30772,1.30787,1.30674,1.30699,3648
2012-12-19 19:00:00,1.30702,1.30834,1.30693,1.30803,4249
2012-12-19 20:00:00,1.30803,1.30877,1.30781,1.30828,3736
2012-12-19 21:00:00,1.30828,1.30866,1.30738,1.30762,3096
2012-12-19 22:00:00,1.30763,1.30781,1.30446,1.30549,4667
2012-12-19 23:00:00,1.3055,1.30701,1.3055,1.30657,3690
2012-12-20 00:00:00,1.30656,1.3075,1.30603,1.30734,2744
