Timestamp,Open,High,Low,Close,Volume
2012-12-17 12:00:00,0.91853,0.91868,0.91739,0.91751,5107
2012-12-17 13:00:00,0.91753,0.91859,0.91725,0.91836,5726
2012-12-17 14:00:00,0.91836,0.91872,0.91711,0.91711,6398
2012-12-17 15:00:00,0.91709,0.91796,0.9166,0.91787,7365
2012-12-17 16:00:00,0.91785,0.91792,0.91712,0.91736,6055
2012-12-17 17:00:00,0.91737,0.91815,0.91665,0.91815,3645
2012-12-17 18:00:00,0.91816,0.91823,0.91746,0.91769,2919
2012-12-17 19:00:00,0.91769,0.91813,0.91755,0.91785,2270
2012-12-17 20:00:00,0.91784,0.91811,0.91757,0.91762,2531
2012-12-17 21:00:00,0.91762,0.9178,0.91748,0.9175,1688
2012-12-17 22:00:00,0.91748,0.91805,0.91733,0.91772,964
2012-12-17 23:00:00,0.91774,0.91797,0.91748,0.91787,1628
2012-12-18 00:00:00,0.91787,0.91795,0.91757,0.91759,2060
2012-12-18 01:00:00,0.9176,0.9178,0.91724,0.91728,1930
2012-12-18 02:00:00,0.91728,0.91769,0.91698,0.91769,1913
2012-12-18 03:00:00,0.91766,0.91781,0.91743,0.9175,2061
2012-12-18 04:00:00,0.91751,0.91782,0.91731,0.91744,1899
2012-12-18 05:00:00,0.91744,0.91782,0.91718,0.91759,1567
2012-12-18 06:00:00,0.91758,0.9176,0.91715,0.91743,1971
2012-12-18 07:00:00,0.91743,0.91818,0.91738,0.9179,3959
2012-12-18 08:00:00,0.91789,0.91857,0.91657,0.91657,7100
2012-12-18 09:00:00,0.91655,0.91732,0.91638,0.91677,5307
2012-12-18 10:00:00,0.91676,0.91679,0.9157,0.91617,5770
2012-12-18 11:00:00,0.91621,0.91674,0.91586,0.91636,4263
2012-12-18 12:00:00,0.91636,0.91643,0.91582,0.91619,4086
2012-12-18 13:00:00,0.91623,0.91689,0.9159,0.91648,7129
2012-12-18 14:00:00,0.91651,0.91665,0.9156,0.91593,6122
2012-12-18 15:00:00,0.91591,0.916,0.913,0.91317,8810
2012-12-18 16:00:00,0.91314,0.91332,0.91238,0.91316,8454
2012-12-18 17:00:00,0.91316,0.91346,0.91304,0.91312,3982
2012-12-18 18:00:00,0.91311,0.91322,0.91244,0.91306,3594
2012-12-18 19:00:00,0.91304,0.91364,0.91284,0.91357,3336
2012-12-18 20:00:00,0.91358,0.91367,0.91292,0.91345,2505
2012-12-18 21:00:00,0.91346,0.91348,0.91272,0.91299,2198
2012-12-18 22:00:00,0.91299,0.91339,0.91266,0.91333,1222
2012-12-18 23:00:00,0.91333,0.9136,0.91207,0.91311,2695
2012-12-19 00:00:00,0.91309,0.91369,0.91293,0.91348,2550
2012-12-19 01:00:00,0.91348,0.91353,0.91274,0.91305,2515
2012-12-19 02:00:00,0.91305,0.91306,0.9114,0.91152,3190
2012-12-19 03:00:00,0.9115,0.91201,0.91145,0.91165,2144
2012-12-19 04:00:00,0.91163,0.91198,0.91136,0.91156,1933
2012-12-19 05:00:00,0.91156,0.91187,0.91145,0.91166,1667
2012-12-19 06:00:00,0.91166,0.91225,0.91166,0.91216,2197
2012-12-19 07:00:00,0.91214,0.91268,0.91178,0.91199,4507
2012-12-19 08:00:00,0.91199,0.91338,0.91185,0.91226,7222
2012-12-19 09:00:00,0.91222,0.91239,0.91052,0.9107,8779
2012-12-19 10:00:00,0.91074,0.91078,0.9098,0.91044,6503
2012-12-19 11:00:00,0.91041,0.91097,0.91007,0.91087,5660
2012-12-19 12:00:00,0.91087,0.91147,0.90959,0.90978,7251
2012-12-19 13:00:00,0.90977,0.91011,0.9089,0.90942,7599
2012-12-19 14:00:00,0.90941,0.91003,0.90873,0.90999,6401
2012-12-19 15:00:00,0.90999,0.91219,0.90981,0.91181,8221
2012-12-19 16:00:00,0.91181,0.91246,0.91138,0.91242,5577
2012-12-19 17:00:00,0.91243,0.9129,0.91161,0.91224,4333
2012-12-19 18:00:00,0.91224,0.91274,0.91208,0.91247,2994
